33535;1;DeviceManual;"ns=3;s=DeviceManual";12;;Objects/DeviceSet/PLC_PE
33585;1;PE_IA;"ns=3;s=""TS180_DB"".""PE_IA""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33586;1;PE_IB;"ns=3;s=""TS180_DB"".""PE_IB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33587;1;PE_IC;"ns=3;s=""TS180_DB"".""PE_IC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33588;1;PE_F;"ns=3;s=""TS180_DB"".""PE_F""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33589;1;PE_Q;"ns=3;s=""TS180_DB"".""PE_Q""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33590;1;E_UA;"ns=3;s=""TS180_DB"".""E_UA""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33591;1;E_UB;"ns=3;s=""TS180_DB"".""E_UB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33592;1;E_UC;"ns=3;s=""TS180_DB"".""E_UC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33593;1;E_UAB;"ns=3;s=""TS180_DB"".""E_UAB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33594;1;E_UBC;"ns=3;s=""TS180_DB"".""E_UBC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33595;1;E_UAC;"ns=3;s=""TS180_DB"".""E_UAC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33596;1;E_IA;"ns=3;s=""TS180_DB"".""E_IA""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33597;1;E_IB;"ns=3;s=""TS180_DB"".""E_IB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33598;1;E_IC;"ns=3;s=""TS180_DB"".""E_IC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33599;1;E_F;"ns=3;s=""TS180_DB"".""E_F""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33600;1;E_Q;"ns=3;s=""TS180_DB"".""E_Q""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33601;1;Press_UA;"ns=3;s=""TS180_DB"".""Press_UA""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33602;1;Press_UB;"ns=3;s=""TS180_DB"".""Press_UB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33603;1;Press_UC;"ns=3;s=""TS180_DB"".""Press_UC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33604;1;Press_UAB;"ns=3;s=""TS180_DB"".""Press_UAB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33605;1;Press_UBC;"ns=3;s=""TS180_DB"".""Press_UBC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33606;1;Press_UAC;"ns=3;s=""TS180_DB"".""Press_UAC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33607;1;Press_IA;"ns=3;s=""TS180_DB"".""Press_IA""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33608;1;Press_IB;"ns=3;s=""TS180_DB"".""Press_IB""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33609;1;Press_IC;"ns=3;s=""TS180_DB"".""Press_IC""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33610;1;Press_F;"ns=3;s=""TS180_DB"".""Press_F""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33611;1;Press_Q;"ns=3;s=""TS180_DB"".""Press_Q""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33612;1;P_Q;"ns=3;s=""TS180_DB"".""P_Q""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33613;1;Total_Q;"ns=3;s=""TS180_DB"".""Total_Q""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33614;1;P02880_01_total;"ns=3;s=""TS180_DB"".""P02880_01_total""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33615;1;P02880_01_flow;"ns=3;s=""TS180_DB"".""P02880_01_flow""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33616;1;P02880_01_single;"ns=3;s=""TS180_DB"".""P02880_01_single""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33617;1;P02880_01_batch;"ns=3;s=""TS180_DB"".""P02880_01_batch""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33618;1;P06210_01_total;"ns=3;s=""TS180_DB"".""P06210_01_total""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33619;1;P06210_01_flow;"ns=3;s=""TS180_DB"".""P06210_01_flow""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33620;1;P06210_01_single;"ns=3;s=""TS180_DB"".""P06210_01_single""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33621;1;P06210_01_batch;"ns=3;s=""TS180_DB"".""P06210_01_batch""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33622;1;P09210_01_total;"ns=3;s=""TS180_DB"".""P09210_01_total""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33623;1;P09210_01_flow;"ns=3;s=""TS180_DB"".""P09210_01_flow""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33624;1;P09210_01_single;"ns=3;s=""TS180_DB"".""P09210_01_single""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33625;1;P09210_01_batch;"ns=3;s=""TS180_DB"".""P09210_01_batch""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/TS180_DB
33626;1;A_DisplayWeightReal;"ns=3;s=""P01040_01_DB1"".""A_DisplayWeightReal""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33627;1;Gross;"ns=3;s=""P01040_01_DB1"".""Gross""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33628;1;Tare;"ns=3;s=""P01040_01_DB1"".""Tare""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33629;1;Net;"ns=3;s=""P01040_01_DB1"".""Net""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33630;1;AccCn;"ns=3;s=""P01040_01_DB1"".""AccCn""";6;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33631;1;AccWeight;"ns=3;s=""P01040_01_DB1"".""AccWeight""";6;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33632;1;CurrentFlux;"ns=3;s=""P01040_01_DB1"".""CurrentFlux""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33633;1;AutMode;"ns=3;s=""P01040_01_DB1"".""AutMode""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33634;1;Reciving-ShippingFinishMark;"ns=3;s=""P01040_01_DB1"".""Reciving-ShippingFinishMark""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33635;1;ScaleRun;"ns=3;s=""P01040_01_DB1"".""ScaleRun""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33636;1;PermitStart;"ns=3;s=""P01040_01_DB1"".""PermitStart""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33637;1;A_PermitDischarge;"ns=3;s=""P01040_01_DB1"".""A_PermitDischarge""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33638;1;ScalePause&DischargePause;"ns=3;s=""P01040_01_DB1"".""ScalePause&DischargePause""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33639;1;ScaleReadyOk;"ns=3;s=""P01040_01_DB1"".""ScaleReadyOk""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33640;1;A_ScaleFault;"ns=3;s=""P01040_01_DB1"".""A_ScaleFault""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33641;1;A_FeedEmptyTol.;"ns=3;s=""P01040_01_DB1"".""A_FeedEmptyTol.""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33642;1;A_FeedUnclosed;"ns=3;s=""P01040_01_DB1"".""A_FeedUnclosed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33643;1;A_DischargeUnclosed;"ns=3;s=""P01040_01_DB1"".""A_DischargeUnclosed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33644;1;A_UnpermitFeed;"ns=3;s=""P01040_01_DB1"".""A_UnpermitFeed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33645;1;A_UpperHopperMiddleLevel;"ns=3;s=""P01040_01_DB1"".""A_UpperHopperMiddleLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33646;1;A _LowerHopperMiddleLevel;"ns=3;s=""P01040_01_DB1"".""A _LowerHopperMiddleLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33647;1;OrderFaultAlarm;"ns=3;s=""P01040_01_DB1"".""OrderFaultAlarm""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33648;1;A_UpperHopperHighLevelAlarm;"ns=3;s=""P01040_01_DB1"".""A_UpperHopperHighLevelAlarm""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33649;1;A_UpperHopperLowLevelAlarm;"ns=3;s=""P01040_01_DB1"".""A_UpperHopperLowLevelAlarm""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33650;1;A_WeighHopperHighLevelAlarm;"ns=3;s=""P01040_01_DB1"".""A_WeighHopperHighLevelAlarm""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33651;1;A_LowerHopperHighLevelAlarm;"ns=3;s=""P01040_01_DB1"".""A_LowerHopperHighLevelAlarm""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33652;1;A_UpperHopperHighLevel;"ns=3;s=""P01040_01_DB1"".""A_UpperHopperHighLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33653;1;A_UpperHopperLowLevel;"ns=3;s=""P01040_01_DB1"".""A_UpperHopperLowLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33654;1;A_WeighHopperHighLevel;"ns=3;s=""P01040_01_DB1"".""A_WeighHopperHighLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33655;1;A_LowerHopperHighLevel;"ns=3;s=""P01040_01_DB1"".""A_LowerHopperHighLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33656;1;A_Feed;"ns=3;s=""P01040_01_DB1"".""A_Feed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33657;1;A_Discharge;"ns=3;s=""P01040_01_DB1"".""A_Discharge""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33658;1;A_FeedClosed;"ns=3;s=""P01040_01_DB1"".""A_FeedClosed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33659;1;A_DischargeClosed;"ns=3;s=""P01040_01_DB1"".""A_DischargeClosed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33660;1;A_FeedOpened;"ns=3;s=""P01040_01_DB1"".""A_FeedOpened""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33661;1;A_DischargeOpened;"ns=3;s=""P01040_01_DB1"".""A_DischargeOpened""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33662;1;A_WeighHopperVibration;"ns=3;s=""P01040_01_DB1"".""A_WeighHopperVibration""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33663;1;A_FeedUnopend;"ns=3;s=""P01040_01_DB1"".""A_FeedUnopend""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33664;1;LayoutRun;"ns=3;s=""P01040_01_DB1"".""LayoutRun""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33665;1;LayoutClosed;"ns=3;s=""P01040_01_DB1"".""LayoutClosed""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33666;1;LayoutOpen;"ns=3;s=""P01040_01_DB1"".""LayoutOpen""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33667;1;A_LoadCell;"ns=3;s=""P01040_01_DB1"".""A_LoadCell""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33668;1;B_LoadCell;"ns=3;s=""P01040_01_DB1"".""B_LoadCell""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33669;1;ScaleStopSignalNoReady;"ns=3;s=""P01040_01_DB1"".""ScaleStopSignalNoReady""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33670;1;A_LowerHopperLowLevel;"ns=3;s=""P01040_01_DB1"".""A_LowerHopperLowLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33671;1;B_LowerHopperLowLevel;"ns=3;s=""P01040_01_DB1"".""B_LowerHopperLowLevel""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33672;1;A_UpperHopperLowSim;"ns=3;s=""P01040_01_DB1"".""A_UpperHopperLowSim""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33673;1;B_UpperHopperLowSim;"ns=3;s=""P01040_01_DB1"".""B_UpperHopperLowSim""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33674;1;ScaleCommunicationCheckBit;"ns=3;s=""P01040_01_DB1"".""ScaleCommunicationCheckBit""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33675;1;SendData&ParameterStyle;"ns=3;s=""P01040_01_DB1"".""SendData&ParameterStyle""";3;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33676;1;ScaleStyle;"ns=3;s=""P01040_01_DB1"".""ScaleStyle""";3;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33677;1;ScaleVersion;"ns=3;s=""P01040_01_DB1"".""ScaleVersion""";3;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB1
33678;1;Target;"ns=3;s=""P01040_01_DB2"".""Target""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33679;1;Pre;"ns=3;s=""P01040_01_DB2"".""Pre""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33680;1;FeedEmptyValue;"ns=3;s=""P01040_01_DB2"".""FeedEmptyValue""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33681;1;A_Feed&DischargeForceOpenStart;"ns=3;s=""P01040_01_DB2"".""A_Feed&DischargeForceOpenStart""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33682;1;A_Feed&DischargeForceOpenStop;"ns=3;s=""P01040_01_DB2"".""A_Feed&DischargeForceOpenStop""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33683;1;FluxControlValueSet;"ns=3;s=""P01040_01_DB2"".""FluxControlValueSet""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33684;1;FluxControlFunitionSelect;"ns=3;s=""P01040_01_DB2"".""FluxControlFunitionSelect""";3;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_DB2
33685;1;Target;"ns=3;s=""P01040_01_WR_DB"".""Target""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33686;1;Pre;"ns=3;s=""P01040_01_WR_DB"".""Pre""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33687;1;FeedEmptyValue;"ns=3;s=""P01040_01_WR_DB"".""FeedEmptyValue""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33688;1;A_Feed&DischargeForceOpenStart;"ns=3;s=""P01040_01_WR_DB"".""A_Feed&DischargeForceOpenStart""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33689;1;A_Feed&DischargeForceOpenStop;"ns=3;s=""P01040_01_WR_DB"".""A_Feed&DischargeForceOpenStop""";1;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33690;1;FluxControlValueSet;"ns=3;s=""P01040_01_WR_DB"".""FluxControlValueSet""";10;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33691;1;FluxControlFunitionSelect;"ns=3;s=""P01040_01_WR_DB"".""FluxControlFunitionSelect""";3;;Objects/DeviceSet/PLC_PE/DataBlocksGlobal/P01040_01_WR_DB
33692;1;Icon;"ns=3;i=5203";15;;Objects/DeviceSet/PLC_PE/DataBlocksInstance
33693;1;Out;"ns=3;s=""LL_01_E01310_01_DB"".""Out""";1;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/LL_01_E01310_01_DB/Outputs
33694;1;Status1;"ns=3;s=""LL_01_E01310_01_DB"".""Status1""";5;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/LL_01_E01310_01_DB/Outputs
33695;1;UnAck;"ns=3;s=""LL_01_E01310_01_DB"".""UnAck""";1;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/LL_01_E01310_01_DB/Outputs
33696;1;TiDC;"ns=3;s=""LL_01_E01310_01_DB"".""TiDC""";4;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/LL_01_E01310_01_DB/Static
33697;1;TiDG;"ns=3;s=""LL_01_E01310_01_DB"".""TiDG""";4;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/LL_01_E01310_01_DB/Static
33698;1;OpCmd;"ns=3;s=""LL_01_E01310_01_DB"".""OpCmd""";4;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/LL_01_E01310_01_DB/Static
33699;1;Out;"ns=3;s=""HL_01_E01020_01_DB"".""Out""";1;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/HL_01_E01020_01_DB/Outputs
33700;1;Status1;"ns=3;s=""HL_01_E01020_01_DB"".""Status1""";5;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/HL_01_E01020_01_DB/Outputs
33701;1;UnAck;"ns=3;s=""HL_01_E01020_01_DB"".""UnAck""";1;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/HL_01_E01020_01_DB/Outputs
33702;1;TiDC;"ns=3;s=""HL_01_E01020_01_DB"".""TiDC""";4;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/HL_01_E01020_01_DB/Static
33703;1;TiDG;"ns=3;s=""HL_01_E01020_01_DB"".""TiDG""";4;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/HL_01_E01020_01_DB/Static
33704;1;OpCmd;"ns=3;s=""HL_01_E01020_01_DB"".""OpCmd""";4;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/HL_01_E01020_01_DB/Static
33705;1;Speed;"ns=3;s=""SP_01_E01020_01_DB"".""Speed""";10;;Objects/DeviceSet/PLC_PE/DataBlocksInstance/SP_01_E01020_01_DB/Outputs
